timestamp_iso,raw,voltage
2025-12-20T15:18:53.247121,13240,1.65
2025-12-20T15:18:53.247200,13240,1.65
2025-12-20T15:18:53.247272,13239,1.65
2025-12-20T15:18:53.247342,13239,1.65
2025-12-20T15:18:53.247411,13239,1.65
2025-12-20T15:18:53.247479,13239,1.65
2025-12-20T15:18:53.247548,13240,1.65
2025-12-20T15:18:53.247617,13239,1.65
2025-12-20T15:18:53.247687,13239,1.65
2025-12-20T15:18:53.247756,13239,1.65
2025-12-20T15:18:53.247824,13239,1.65
2025-12-20T15:18:53.247892,13239,1.65
2025-12-20T15:18:53.247960,13239,1.65
2025-12-20T15:18:53.248028,13239,1.65
2025-12-20T15:18:53.248097,13239,1.65
2025-12-20T15:18:53.264552,13238,1.65
2025-12-20T15:18:53.292618,13238,1.65
2025-12-20T15:18:53.317625,13238,1.65
2025-12-20T15:18:53.345688,13239,1.65
2025-12-20T15:18:53.374033,13239,1.65
2025-12-20T15:18:53.398804,13239,1.65
2025-12-20T15:18:53.428036,13238,1.65
2025-12-20T15:18:53.454919,13239,1.65
2025-12-20T15:18:53.480272,13239,1.65
2025-12-20T15:18:53.508069,13238,1.65
2025-12-20T15:18:53.536112,12943,1.62
2025-12-20T15:18:53.561060,11168,1.4
2025-12-20T15:18:53.590087,13309,1.66
2025-12-20T15:18:53.617222,11421,1.43
2025-12-20T15:18:53.642183,12666,1.58
2025-12-20T15:18:53.670286,13808,1.73
2025-12-20T15:18:53.698357,11867,1.48
2025-12-20T15:18:53.723324,13425,1.68
2025-12-20T15:18:53.751434,13739,1.72
2025-12-20T15:18:53.780128,12455,1.56
2025-12-20T15:18:53.804498,13815,1.73
2025-12-20T15:18:53.833651,13753,1.72
2025-12-20T15:18:53.860670,12305,1.54
2025-12-20T15:18:53.885787,14233,1.78
2025-12-20T15:18:53.913728,13559,1.69
2025-12-20T15:18:53.941811,12290,1.54
2025-12-20T15:18:53.966812,14611,1.83
2025-12-20T15:18:53.994866,13994,1.75
2025-12-20T15:18:54.023011,13766,1.72
2025-12-20T15:18:54.048017,14645,1.83
2025-12-20T15:18:54.076996,14509,1.81
2025-12-20T15:18:54.104169,14135,1.77
2025-12-20T15:18:54.129482,13845,1.73
2025-12-20T15:18:54.157191,13651,1.71
2025-12-20T15:18:54.185446,13524,1.69
2025-12-20T15:18:54.210243,13438,1.68
2025-12-20T15:18:54.238332,13382,1.67
2025-12-20T15:18:54.266429,13345,1.67
2025-12-20T15:18:54.291392,13319,1.66
2025-12-20T15:18:54.319502,13300,1.66
2025-12-20T15:18:54.347577,13288,1.66
2025-12-20T15:18:54.372568,13279,1.66
2025-12-20T15:18:54.400637,13271,1.66
2025-12-20T15:18:54.428859,13267,1.66
2025-12-20T15:18:54.453699,13262,1.66
2025-12-20T15:18:54.482766,13259,1.66
2025-12-20T15:18:54.509926,13258,1.66
2025-12-20T15:18:54.535336,13255,1.66
2025-12-20T15:18:54.562946,13253,1.66
2025-12-20T15:18:54.591047,13254,1.66
2025-12-20T15:18:54.616002,13252,1.66
2025-12-20T15:18:54.644165,13251,1.66
2025-12-20T15:18:54.672185,13250,1.66
2025-12-20T15:18:54.697179,13249,1.66
2025-12-20T15:18:54.727136,13248,1.66
2025-12-20T15:18:54.753350,13248,1.66
2025-12-20T15:18:54.778494,13248,1.66
2025-12-20T15:18:54.806503,13247,1.66
2025-12-20T15:18:54.835306,13247,1.66
2025-12-20T15:18:54.859539,13246,1.66
2025-12-20T15:18:54.888104,13246,1.66
2025-12-20T15:18:54.915607,13246,1.66
2025-12-20T15:18:54.940590,13244,1.66
2025-12-20T15:18:54.968665,13245,1.66
2025-12-20T15:18:54.996758,13244,1.66
2025-12-20T15:18:55.021735,13244,1.66
2025-12-20T15:18:55.049882,13244,1.66
2025-12-20T15:18:55.078160,13244,1.66
2025-12-20T15:18:55.102993,13243,1.66
2025-12-20T15:18:55.131729,13243,1.66
2025-12-20T15:18:55.159148,13243,1.66
2025-12-20T15:18:55.184692,13243,1.66
2025-12-20T15:18:55.212122,13243,1.66
2025-12-20T15:18:55.240213,13243,1.66
2025-12-20T15:18:55.265228,13243,1.66
2025-12-20T15:18:55.293343,13242,1.66
2025-12-20T15:18:55.321460,13242,1.66
2025-12-20T15:18:55.346465,13242,1.66
2025-12-20T15:18:55.376261,13242,1.66
2025-12-20T15:18:55.402594,13241,1.66
2025-12-20T15:18:55.427926,13242,1.66
2025-12-20T15:18:55.455619,13241,1.66
2025-12-20T15:18:55.483747,13241,1.66
2025-12-20T15:18:55.508675,13241,1.66
2025-12-20T15:18:55.538951,13240,1.65
2025-12-20T15:18:55.564843,13240,1.65
2025-12-20T15:18:55.589797,13240,1.65
2025-12-20T15:18:55.617916,13241,1.66
2025-12-20T15:18:55.645997,13240,1.65
2025-12-20T15:18:55.670964,13241,1.66
2025-12-20T15:18:55.699170,13240,1.65
2025-12-20T15:18:55.727128,13240,1.65
2025-12-20T15:18:55.752176,13240,1.65
2025-12-20T15:18:55.780268,13240,1.65
2025-12-20T15:18:55.808309,13240,1.65
2025-12-20T15:18:55.833287,13241,1.66
2025-12-20T15:18:55.861456,13240,1.65
2025-12-20T15:18:55.895576,13240,1.65
2025-12-20T15:18:55.915198,13240,1.65
2025-12-20T15:18:55.955604,13240,1.65
2025-12-20T15:18:55.985927,13240,1.65
2025-12-20T15:18:56.003742,13240,1.65
