timestamp_iso,raw,voltage
2025-12-20T15:21:06.955953,12099,1.51
2025-12-20T15:21:06.956673,12547,1.57
2025-12-20T15:21:06.956802,12547,1.57
2025-12-20T15:21:06.956925,12514,1.56
2025-12-20T15:21:06.957046,12490,1.56
2025-12-20T15:21:06.957164,12485,1.56
2025-12-20T15:21:06.957282,12478,1.56
2025-12-20T15:21:06.957401,12029,1.5
2025-12-20T15:21:06.957521,14105,1.76
2025-12-20T15:21:06.957645,13534,1.69
2025-12-20T15:21:06.957764,12641,1.58
2025-12-20T15:21:06.958096,14425,1.8
2025-12-20T15:21:06.958242,12872,1.61
2025-12-20T15:21:06.958364,12615,1.58
2025-12-20T15:21:06.958484,14707,1.84
2025-12-20T15:21:06.977207,12799,1.6
2025-12-20T15:21:07.002946,13160,1.65
2025-12-20T15:21:07.027556,14387,1.8
2025-12-20T15:21:07.053580,12084,1.51
2025-12-20T15:21:07.081926,13430,1.68
2025-12-20T15:21:07.106674,13902,1.74
2025-12-20T15:21:07.139630,12570,1.57
2025-12-20T15:21:07.162793,13801,1.73
2025-12-20T15:21:07.189113,13828,1.73
2025-12-20T15:21:07.215832,12368,1.55
2025-12-20T15:21:07.244243,14223,1.78
2025-12-20T15:21:07.268902,13453,1.68
2025-12-20T15:21:07.297038,12527,1.57
2025-12-20T15:21:07.327121,14518,1.81
2025-12-20T15:21:07.350052,13072,1.63
2025-12-20T15:21:07.378713,12819,1.6
2025-12-20T15:21:07.406237,14605,1.83
2025-12-20T15:21:07.432437,12676,1.58
2025-12-20T15:21:07.459290,13194,1.65
2025-12-20T15:21:07.491003,14348,1.79
2025-12-20T15:21:07.512338,12087,1.51
2025-12-20T15:21:07.540754,13498,1.69
2025-12-20T15:21:07.568568,13847,1.73
2025-12-20T15:21:07.594617,12562,1.57
2025-12-20T15:21:07.621603,13875,1.73
2025-12-20T15:21:07.649680,13435,1.68
2025-12-20T15:21:07.677290,12574,1.57
2025-12-20T15:21:07.702768,14219,1.78
2025-12-20T15:21:07.730869,13040,1.63
2025-12-20T15:21:07.755781,12755,1.59
2025-12-20T15:21:07.789937,14563,1.82
2025-12-20T15:21:07.812035,12979,1.62
2025-12-20T15:21:07.840905,12829,1.6
2025-12-20T15:21:07.865078,14574,1.82
2025-12-20T15:21:07.894992,12604,1.58
2025-12-20T15:21:07.918140,13176,1.65
2025-12-20T15:21:07.946309,14323,1.79
2025-12-20T15:21:07.977253,12518,1.56
2025-12-20T15:21:07.999324,13541,1.69
2025-12-20T15:21:08.028205,13753,1.72
2025-12-20T15:21:08.055424,12281,1.54
2025-12-20T15:21:08.081151,13975,1.75
2025-12-20T15:21:08.108565,13407,1.68
2025-12-20T15:21:08.140781,12463,1.56
2025-12-20T15:21:08.161631,14382,1.8
2025-12-20T15:21:08.189748,13018,1.63
2025-12-20T15:21:08.217812,12708,1.59
2025-12-20T15:21:08.242837,14697,1.84
2025-12-20T15:21:08.270778,12565,1.57
2025-12-20T15:21:08.298880,13043,1.63
2025-12-20T15:21:08.327528,14555,1.82
2025-12-20T15:21:08.351981,12144,1.52
2025-12-20T15:21:08.380173,13342,1.67
2025-12-20T15:21:08.405045,14251,1.78
2025-12-20T15:21:08.439872,12482,1.56
2025-12-20T15:21:08.461194,13576,1.7
2025-12-20T15:21:08.491840,13696,1.71
2025-12-20T15:21:08.514220,12330,1.54
2025-12-20T15:21:08.542735,14060,1.76
2025-12-20T15:21:08.567311,13375,1.67
2025-12-20T15:21:08.595482,12536,1.57
2025-12-20T15:21:08.626662,14479,1.81
2025-12-20T15:21:08.648552,13311,1.66
2025-12-20T15:21:08.677158,12749,1.59
2025-12-20T15:21:08.704656,14753,1.84
2025-12-20T15:21:08.729643,12552,1.57
2025-12-20T15:21:08.757829,13159,1.64
2025-12-20T15:21:08.790861,14507,1.81
2025-12-20T15:21:08.810823,12139,1.52
2025-12-20T15:21:08.841166,13415,1.68
2025-12-20T15:21:08.866905,14241,1.78
2025-12-20T15:21:08.891951,12536,1.57
2025-12-20T15:21:08.919969,13681,1.71
2025-12-20T15:21:08.948057,13919,1.74
2025-12-20T15:21:08.973028,12282,1.54
2025-12-20T15:21:09.001159,14079,1.76
2025-12-20T15:21:09.030436,13234,1.65
2025-12-20T15:21:09.054234,12631,1.58
2025-12-20T15:21:09.089018,14428,1.8
2025-12-20T15:21:09.110374,13240,1.65
2025-12-20T15:21:09.141121,12745,1.59
2025-12-20T15:21:09.163440,14689,1.84
2025-12-20T15:21:09.191696,12424,1.55
2025-12-20T15:21:09.216528,13098,1.64
2025-12-20T15:21:09.245459,14499,1.81
2025-12-20T15:21:09.272708,12496,1.56
2025-12-20T15:21:09.297689,13403,1.68
2025-12-20T15:21:09.326851,14143,1.77
2025-12-20T15:21:09.353882,12174,1.52
2025-12-20T15:21:09.379026,13781,1.72
2025-12-20T15:21:09.406961,13787,1.72
2025-12-20T15:21:09.440292,12511,1.56
2025-12-20T15:21:09.460002,14090,1.76
2025-12-20T15:21:09.490502,13462,1.68
2025-12-20T15:21:09.516117,12438,1.55
2025-12-20T15:21:09.541442,14473,1.81
2025-12-20T15:21:09.569205,13124,1.64
2025-12-20T15:21:09.597293,12838,1.6
2025-12-20T15:21:09.622280,14590,1.82
2025-12-20T15:21:09.650379,12709,1.59
2025-12-20T15:21:09.679815,13118,1.64
2025-12-20T15:21:09.703431,14273,1.78
2025-12-20T15:21:09.731708,12520,1.57
2025-12-20T15:21:09.759618,13345,1.67
2025-12-20T15:21:09.791351,14120,1.76
2025-12-20T15:21:09.812675,12509,1.56
2025-12-20T15:21:09.840985,13804,1.73
2025-12-20T15:21:09.865753,13436,1.68
2025-12-20T15:21:09.895588,12336,1.54
2025-12-20T15:21:09.921903,14235,1.78
2025-12-20T15:21:09.948012,13084,1.64
2025-12-20T15:21:09.978028,12714,1.59
2025-12-20T15:21:10.003077,14538,1.82
2025-12-20T15:21:10.028689,13027,1.63
2025-12-20T15:21:10.056174,12910,1.61
2025-12-20T15:21:10.090647,14567,1.82
2025-12-20T15:21:10.109179,12636,1.58
2025-12-20T15:21:10.141348,13143,1.64
2025-12-20T15:21:10.165368,14205,1.78
2025-12-20T15:21:10.190924,12532,1.57
2025-12-20T15:21:10.218477,13513,1.69
2025-12-20T15:21:10.247037,14064,1.76
2025-12-20T15:21:10.271552,12223,1.53
2025-12-20T15:21:10.299586,13919,1.74
2025-12-20T15:21:10.327786,13415,1.68
2025-12-20T15:21:10.352656,12609,1.58
2025-12-20T15:21:10.380880,14310,1.79
2025-12-20T15:21:10.408878,13423,1.68
2025-12-20T15:21:10.440325,12642,1.58
2025-12-20T15:21:10.461895,14670,1.83
2025-12-20T15:21:10.491765,12591,1.57
2025-12-20T15:21:10.514918,12951,1.62
2025-12-20T15:21:10.544947,14597,1.82
2025-12-20T15:21:10.571106,12573,1.57
2025-12-20T15:21:10.596437,13256,1.66
2025-12-20T15:21:10.626384,14305,1.79
2025-12-20T15:21:10.652367,12511,1.56
2025-12-20T15:21:10.677282,13576,1.7
2025-12-20T15:21:10.705329,13976,1.75
2025-12-20T15:21:10.733486,12233,1.53
2025-12-20T15:21:10.758409,13997,1.75
2025-12-20T15:21:10.790949,13324,1.67
2025-12-20T15:21:10.814551,12638,1.58
2025-12-20T15:21:10.842099,14385,1.8
2025-12-20T15:21:10.867581,13240,1.65
2025-12-20T15:21:10.896270,12731,1.59
2025-12-20T15:21:10.920640,14606,1.83
2025-12-20T15:21:10.948748,12440,1.55
2025-12-20T15:21:10.977180,13020,1.63
2025-12-20T15:21:11.001900,14450,1.81
2025-12-20T15:21:11.030535,12126,1.52
2025-12-20T15:21:11.058113,13363,1.67
2025-12-20T15:21:11.083681,14074,1.76
2025-12-20T15:21:11.111115,12207,1.53
2025-12-20T15:21:11.141356,13753,1.72
2025-12-20T15:21:11.164154,13676,1.71
2025-12-20T15:21:11.194497,12354,1.54
2025-12-20T15:21:11.220323,14142,1.77
2025-12-20T15:21:11.245313,13289,1.66
2025-12-20T15:21:11.273574,12533,1.57
2025-12-20T15:21:11.301496,14523,1.82
2025-12-20T15:21:11.327021,13183,1.65
2025-12-20T15:21:11.354557,12718,1.59
2025-12-20T15:21:11.383125,14712,1.84
2025-12-20T15:21:11.407650,12857,1.61
2025-12-20T15:21:11.443567,13132,1.64
2025-12-20T15:21:11.463811,14468,1.81
2025-12-20T15:21:11.491690,12519,1.56
2025-12-20T15:21:11.516857,13399,1.67
2025-12-20T15:21:11.546699,13930,1.74
2025-12-20T15:21:11.569999,12180,1.52
2025-12-20T15:21:11.598018,13793,1.72
2025-12-20T15:21:11.627718,13539,1.69
2025-12-20T15:21:11.651087,12325,1.54
2025-12-20T15:21:11.680365,14186,1.77
2025-12-20T15:21:11.707254,13561,1.7
2025-12-20T15:21:11.732257,12688,1.59
2025-12-20T15:21:11.760303,14510,1.81
2025-12-20T15:21:11.791782,12722,1.59
2025-12-20T15:21:11.813346,12880,1.61
2025-12-20T15:21:11.843061,14666,1.83
2025-12-20T15:21:11.869575,12685,1.59
2025-12-20T15:21:11.894771,13131,1.64
2025-12-20T15:21:11.922599,14261,1.78
2025-12-20T15:21:11.950671,12498,1.56
2025-12-20T15:21:11.975840,13425,1.68
2025-12-20T15:21:12.004218,14140,1.77
2025-12-20T15:21:12.031953,12514,1.56
2025-12-20T15:21:12.057051,13819,1.73
2025-12-20T15:21:12.093873,13745,1.72
2025-12-20T15:21:12.112987,12324,1.54
2025-12-20T15:21:12.143142,14232,1.78
2025-12-20T15:21:12.166108,13101,1.64
2025-12-20T15:21:12.195044,12730,1.59
2025-12-20T15:21:12.219145,14571,1.82
2025-12-20T15:21:12.247303,13012,1.63
2025-12-20T15:21:12.276561,12876,1.61
2025-12-20T15:21:12.300265,14584,1.82
2025-12-20T15:21:12.329310,12269,1.53
2025-12-20T15:21:12.356452,13229,1.65
2025-12-20T15:21:12.381539,14312,1.79
2025-12-20T15:21:12.409569,12479,1.56
2025-12-20T15:21:12.443624,13492,1.69
2025-12-20T15:21:12.462542,13746,1.72
2025-12-20T15:21:12.492688,12063,1.51
2025-12-20T15:21:12.518741,13924,1.74
2025-12-20T15:21:12.543786,13717,1.71
2025-12-20T15:21:12.571795,12527,1.57
2025-12-20T15:21:12.599898,14220,1.78
2025-12-20T15:21:12.627502,13371,1.67
2025-12-20T15:21:12.652968,12371,1.55
2025-12-20T15:21:12.681113,14608,1.83
2025-12-20T15:21:12.706023,12713,1.59
2025-12-20T15:21:12.742489,13003,1.63
2025-12-20T15:21:12.762187,14626,1.83
2025-12-20T15:21:12.792442,12316,1.54
2025-12-20T15:21:12.815252,13346,1.67
2025-12-20T15:21:12.843955,14388,1.8
2025-12-20T15:21:12.868330,12139,1.52
2025-12-20T15:21:12.898680,13550,1.69
2025-12-20T15:21:12.926823,14126,1.77
2025-12-20T15:21:12.949473,12636,1.58
2025-12-20T15:21:12.977760,13960,1.75
2025-12-20T15:21:13.005738,13658,1.71
2025-12-20T15:21:13.030768,12161,1.52
2025-12-20T15:21:13.058674,14433,1.8
2025-12-20T15:21:13.090287,13163,1.65
2025-12-20T15:21:13.111780,12849,1.61
2025-12-20T15:21:13.143051,14682,1.84
2025-12-20T15:21:13.167919,12965,1.62
2025-12-20T15:21:13.193081,13028,1.63
2025-12-20T15:21:13.221004,14541,1.82
2025-12-20T15:21:13.249124,12210,1.53
2025-12-20T15:21:13.276560,13404,1.68
2025-12-20T15:21:13.302172,14309,1.79
2025-12-20T15:21:13.330565,12613,1.58
2025-12-20T15:21:13.355231,13622,1.7
2025-12-20T15:21:13.383583,13943,1.74
2025-12-20T15:21:13.411412,12071,1.51
2025-12-20T15:21:13.443587,14090,1.76
2025-12-20T15:21:13.464442,13536,1.69
2025-12-20T15:21:13.495147,12220,1.53
2025-12-20T15:21:13.517508,14511,1.81
2025-12-20T15:21:13.545621,13051,1.63
2025-12-20T15:21:13.577477,12587,1.57
2025-12-20T15:21:13.598701,14794,1.85
2025-12-20T15:21:13.627322,12584,1.57
2025-12-20T15:21:13.654834,13184,1.65
2025-12-20T15:21:13.680562,14517,1.81
2025-12-20T15:21:13.707925,12167,1.52
2025-12-20T15:21:13.743886,13475,1.68
2025-12-20T15:21:13.760978,14240,1.78
2025-12-20T15:21:13.793125,12124,1.52
2025-12-20T15:21:13.817138,13721,1.72
2025-12-20T15:21:13.844607,13976,1.75
2025-12-20T15:21:13.870212,12654,1.58
2025-12-20T15:21:13.898301,14139,1.77
2025-12-20T15:21:13.923302,13490,1.69
2025-12-20T15:21:13.951371,12769,1.6
2025-12-20T15:21:13.980140,14550,1.82
2025-12-20T15:21:14.004396,12910,1.61
2025-12-20T15:21:14.032878,12596,1.57
2025-12-20T15:21:14.060619,14741,1.84
2025-12-20T15:21:14.092474,12459,1.56
2025-12-20T15:21:14.113662,13221,1.65
2025-12-20T15:21:14.143694,14455,1.81
2025-12-20T15:21:14.166736,12143,1.52
2025-12-20T15:21:14.194883,13400,1.67
2025-12-20T15:21:14.222903,14250,1.78
2025-12-20T15:21:14.247907,12593,1.57
2025-12-20T15:21:14.277240,13781,1.72
2025-12-20T15:21:14.304061,13700,1.71
2025-12-20T15:21:14.329070,12595,1.57
2025-12-20T15:21:14.357130,14172,1.77
2025-12-20T15:21:14.392261,13341,1.67
2025-12-20T15:21:14.410182,12776,1.6
2025-12-20T15:21:14.442610,14571,1.82
2025-12-20T15:21:14.466392,12840,1.61
2025-12-20T15:21:14.492793,12707,1.59
2025-12-20T15:21:14.519441,14720,1.84
2025-12-20T15:21:14.548000,12736,1.59
2025-12-20T15:21:14.572525,13055,1.63
2025-12-20T15:21:14.600574,14421,1.8
2025-12-20T15:21:14.630116,12160,1.52
2025-12-20T15:21:14.653645,13494,1.69
2025-12-20T15:21:14.681727,14198,1.77
2025-12-20T15:21:14.709807,12175,1.52
2025-12-20T15:21:14.744079,14042,1.76
2025-12-20T15:21:14.762883,13733,1.72
2025-12-20T15:21:14.793086,12143,1.52
2025-12-20T15:21:14.815959,14377,1.8
2025-12-20T15:21:14.844367,13196,1.65
2025-12-20T15:21:14.872120,12430,1.55
2025-12-20T15:21:14.897938,14665,1.83
2025-12-20T15:21:14.928091,12743,1.59
