timestamp_iso,raw,voltage
2025-12-20T16:27:23.580849,13387,1.67
2025-12-20T16:27:23.581913,13352,1.67
2025-12-20T16:27:23.582052,13327,1.67
2025-12-20T16:27:23.582175,13305,1.66
2025-12-20T16:27:23.582296,13289,1.66
2025-12-20T16:27:23.582417,13155,1.64
2025-12-20T16:27:23.582539,12637,1.58
2025-12-20T16:27:23.582659,12778,1.6
2025-12-20T16:27:23.582779,12933,1.62
2025-12-20T16:27:23.582899,12850,1.61
2025-12-20T16:27:23.583017,13202,1.65
2025-12-20T16:27:23.583137,13134,1.64
2025-12-20T16:27:23.583256,13053,1.63
2025-12-20T16:27:23.583374,13362,1.67
2025-12-20T16:27:23.583703,13154,1.64
2025-12-20T16:27:23.595301,13145,1.64
2025-12-20T16:27:23.625499,13406,1.68
2025-12-20T16:27:23.648478,13532,1.69
2025-12-20T16:27:23.676047,13554,1.69
2025-12-20T16:27:23.704413,13190,1.65
2025-12-20T16:27:23.729104,13406,1.68
2025-12-20T16:27:23.757720,13370,1.67
2025-12-20T16:27:23.785304,13186,1.65
2025-12-20T16:27:23.810297,12832,1.6
2025-12-20T16:27:23.838510,13143,1.64
2025-12-20T16:27:23.866456,13181,1.65
2025-12-20T16:27:23.893206,13010,1.63
2025-12-20T16:27:23.919501,13316,1.66
2025-12-20T16:27:23.948254,13204,1.65
2025-12-20T16:27:23.972556,13097,1.64
2025-12-20T16:27:24.000665,13389,1.67
2025-12-20T16:27:24.028732,13174,1.65
2025-12-20T16:27:24.054434,13152,1.64
2025-12-20T16:27:24.081811,13398,1.67
2025-12-20T16:27:24.111310,13114,1.64
2025-12-20T16:27:24.134918,13212,1.65
2025-12-20T16:27:24.163001,13369,1.67
2025-12-20T16:27:24.192733,13092,1.64
2025-12-20T16:27:24.216041,13273,1.66
2025-12-20T16:27:24.244191,13339,1.67
2025-12-20T16:27:24.272209,13084,1.64
2025-12-20T16:27:24.298150,13329,1.67
2025-12-20T16:27:24.325256,13302,1.66
2025-12-20T16:27:24.353431,13097,1.64
2025-12-20T16:27:24.378351,13375,1.67
2025-12-20T16:27:24.407113,13236,1.65
2025-12-20T16:27:24.434533,13123,1.64
2025-12-20T16:27:24.460732,13404,1.68
2025-12-20T16:27:24.487831,13184,1.65
2025-12-20T16:27:24.515719,13163,1.65
2025-12-20T16:27:24.542594,13399,1.67
2025-12-20T16:27:24.568710,13115,1.64
2025-12-20T16:27:24.596969,13209,1.65
2025-12-20T16:27:24.621764,13374,1.67
2025-12-20T16:27:24.651845,13098,1.64
2025-12-20T16:27:24.678020,13272,1.66
2025-12-20T16:27:24.703738,13343,1.67
2025-12-20T16:27:24.730990,13083,1.64
2025-12-20T16:27:24.760334,13337,1.67
2025-12-20T16:27:24.784045,13299,1.66
2025-12-20T16:27:24.812208,13098,1.64
2025-12-20T16:27:24.842023,13387,1.67
2025-12-20T16:27:24.865286,13239,1.65
2025-12-20T16:27:24.893317,13122,1.64
2025-12-20T16:27:24.921403,13406,1.68
2025-12-20T16:27:24.946931,13177,1.65
2025-12-20T16:27:24.974472,13164,1.65
2025-12-20T16:27:25.002696,13404,1.68
2025-12-20T16:27:25.027536,13112,1.64
2025-12-20T16:27:25.056681,13217,1.65
2025-12-20T16:27:25.083676,13382,1.67
2025-12-20T16:27:25.109910,13087,1.64
2025-12-20T16:27:25.136762,13278,1.66
2025-12-20T16:27:25.165428,13338,1.67
2025-12-20T16:27:25.209688,13085,1.64
2025-12-20T16:27:25.218120,13343,1.67
2025-12-20T16:27:25.246869,13299,1.66
2025-12-20T16:27:25.270967,13104,1.64
2025-12-20T16:27:25.299613,13383,1.67
2025-12-20T16:27:25.327176,13237,1.65
2025-12-20T16:27:25.353825,13128,1.64
2025-12-20T16:27:25.380237,13405,1.68
2025-12-20T16:27:25.408296,13177,1.65
2025-12-20T16:27:25.433282,13172,1.65
2025-12-20T16:27:25.461398,13398,1.67
2025-12-20T16:27:25.492462,13112,1.64
2025-12-20T16:27:25.514496,13222,1.65
2025-12-20T16:27:25.543155,13378,1.67
2025-12-20T16:27:25.570626,13088,1.64
2025-12-20T16:27:25.596745,13286,1.66
2025-12-20T16:27:25.623670,13340,1.67
2025-12-20T16:27:25.653145,13083,1.64
2025-12-20T16:27:25.676760,13342,1.67
2025-12-20T16:27:25.705713,13284,1.66
2025-12-20T16:27:25.732869,13102,1.64
2025-12-20T16:27:25.760424,13383,1.67
2025-12-20T16:27:25.785969,13224,1.65
2025-12-20T16:27:25.814048,13129,1.64
2025-12-20T16:27:25.842276,13412,1.68
2025-12-20T16:27:25.867150,13154,1.64
2025-12-20T16:27:25.895617,13176,1.65
2025-12-20T16:27:25.920258,13396,1.67
2025-12-20T16:27:25.949243,13111,1.64
2025-12-20T16:27:25.976343,13225,1.65
2025-12-20T16:27:26.003903,13369,1.67
2025-12-20T16:27:26.029408,13087,1.64
2025-12-20T16:27:26.057628,13282,1.66
2025-12-20T16:27:26.082475,13336,1.67
2025-12-20T16:27:26.110744,13088,1.64
2025-12-20T16:27:26.141882,13346,1.67
2025-12-20T16:27:26.163614,13283,1.66
2025-12-20T16:27:26.192519,13100,1.64
2025-12-20T16:27:26.219811,13391,1.67
2025-12-20T16:27:26.245241,13233,1.65
2025-12-20T16:27:26.272903,13138,1.64
2025-12-20T16:27:26.302799,13420,1.68
2025-12-20T16:27:26.325966,13456,1.68
2025-12-20T16:27:26.356207,13575,1.7
2025-12-20T16:27:26.382110,13316,1.66
2025-12-20T16:27:26.408021,13688,1.71
2025-12-20T16:27:26.435206,13591,1.7
2025-12-20T16:27:26.463292,13480,1.68
2025-12-20T16:27:26.488227,13420,1.68
2025-12-20T16:27:26.516339,13368,1.67
2025-12-20T16:27:26.544880,13323,1.67
2025-12-20T16:27:26.569413,13309,1.66
2025-12-20T16:27:26.597810,13287,1.66
2025-12-20T16:27:26.625568,13271,1.66
2025-12-20T16:27:26.651407,13273,1.66
2025-12-20T16:27:26.678638,13261,1.66
2025-12-20T16:27:26.709138,13256,1.66
2025-12-20T16:27:26.731729,13260,1.66
2025-12-20T16:27:26.760136,13249,1.66
2025-12-20T16:27:26.787875,13251,1.66
2025-12-20T16:27:26.812818,13255,1.66
2025-12-20T16:27:26.841231,13244,1.66
2025-12-20T16:27:26.869001,13250,1.66
2025-12-20T16:27:26.894170,13252,1.66
2025-12-20T16:27:26.922169,13241,1.66
2025-12-20T16:27:26.951413,13249,1.66
2025-12-20T16:27:26.975193,13249,1.66
2025-12-20T16:27:27.003483,13241,1.66
2025-12-20T16:27:27.031333,13250,1.66
2025-12-20T16:27:27.056388,13246,1.66
2025-12-20T16:27:27.084366,13242,1.66
2025-12-20T16:27:27.112445,13252,1.66
2025-12-20T16:27:27.137460,13244,1.66
2025-12-20T16:27:27.165580,13243,1.66
2025-12-20T16:27:27.194667,13250,1.66
2025-12-20T16:27:27.218590,13242,1.66
2025-12-20T16:27:27.247515,13244,1.66
2025-12-20T16:27:27.274835,13250,1.66
2025-12-20T16:27:27.300830,13241,1.66
2025-12-20T16:27:27.327826,13247,1.66
2025-12-20T16:27:27.356120,13249,1.66
2025-12-20T16:27:27.380879,13240,1.65
2025-12-20T16:27:27.410391,13247,1.66
2025-12-20T16:27:27.437090,13245,1.66
2025-12-20T16:27:27.462076,13240,1.65
2025-12-20T16:27:27.491666,13250,1.66
2025-12-20T16:27:27.518220,13246,1.66
2025-12-20T16:27:27.543235,13242,1.66
2025-12-20T16:27:27.571296,13250,1.66
2025-12-20T16:27:27.601700,13242,1.66
2025-12-20T16:27:27.624376,13242,1.66
2025-12-20T16:27:27.652913,13250,1.66
2025-12-20T16:27:27.680508,13240,1.65
2025-12-20T16:27:27.705509,13245,1.66
2025-12-20T16:27:27.733569,13250,1.66
2025-12-20T16:27:27.761671,13240,1.65
2025-12-20T16:27:27.786620,13246,1.66
2025-12-20T16:27:27.814777,13248,1.66
2025-12-20T16:27:27.843302,13239,1.65
2025-12-20T16:27:27.867807,13246,1.66
2025-12-20T16:27:27.896815,13245,1.66
2025-12-20T16:27:27.923971,13238,1.65
2025-12-20T16:27:27.949225,13247,1.66
2025-12-20T16:27:27.977120,13243,1.66
2025-12-20T16:27:28.005980,13239,1.65
2025-12-20T16:27:28.030108,13249,1.66
2025-12-20T16:27:28.058852,13243,1.66
2025-12-20T16:27:28.086282,13244,1.66
2025-12-20T16:27:28.111249,13253,1.66
2025-12-20T16:27:28.141322,13243,1.66
2025-12-20T16:27:28.167379,13246,1.66
2025-12-20T16:27:28.192839,13249,1.66
2025-12-20T16:27:28.220490,13238,1.65
2025-12-20T16:27:28.249050,13244,1.66
2025-12-20T16:27:28.273593,13248,1.66
2025-12-20T16:27:28.301908,13240,1.65
2025-12-20T16:27:28.329740,13248,1.66
2025-12-20T16:27:28.354713,13246,1.66
2025-12-20T16:27:28.382792,13238,1.65
2025-12-20T16:27:28.410909,13247,1.66
2025-12-20T16:27:28.435852,13054,1.63
2025-12-20T16:27:28.463996,12634,1.58
2025-12-20T16:27:28.492197,12649,1.58
2025-12-20T16:27:28.517043,13080,1.63
2025-12-20T16:27:28.545429,12994,1.62
2025-12-20T16:27:28.573190,13000,1.63
2025-12-20T16:27:28.598843,13318,1.66
2025-12-20T16:27:28.626222,13075,1.63
2025-12-20T16:27:28.654440,13147,1.64
2025-12-20T16:27:28.679297,13362,1.67
2025-12-20T16:27:28.709371,13074,1.63
2025-12-20T16:27:28.735493,13230,1.65
2025-12-20T16:27:28.760559,13351,1.67
2025-12-20T16:27:28.788563,13070,1.63
2025-12-20T16:27:28.816662,13302,1.66
2025-12-20T16:27:28.842984,13309,1.66
2025-12-20T16:27:28.869680,13083,1.64
2025-12-20T16:27:28.898513,13358,1.67
2025-12-20T16:27:28.922766,13250,1.66
2025-12-20T16:27:28.952024,13106,1.64
2025-12-20T16:27:28.978893,13393,1.67
2025-12-20T16:27:29.004785,13202,1.65
2025-12-20T16:27:29.032003,13145,1.64
2025-12-20T16:27:29.060082,13412,1.68
