timestamp_iso,raw,voltage
2025-12-20T16:09:17.301417,13475,1.68
2025-12-20T16:09:17.302437,13463,1.68
2025-12-20T16:09:17.302591,13451,1.68
2025-12-20T16:09:17.302723,13426,1.68
2025-12-20T16:09:17.302851,13411,1.68
2025-12-20T16:09:17.302972,13410,1.68
2025-12-20T16:09:17.303091,13410,1.68
2025-12-20T16:09:17.303210,13404,1.68
2025-12-20T16:09:17.303332,13137,1.64
2025-12-20T16:09:17.303483,13252,1.66
2025-12-20T16:09:17.303654,13377,1.67
2025-12-20T16:09:17.303827,13088,1.64
2025-12-20T16:09:17.304001,13292,1.66
2025-12-20T16:09:17.304174,13307,1.66
2025-12-20T16:09:17.304351,13096,1.64
2025-12-20T16:09:17.318409,13331,1.67
2025-12-20T16:09:17.346946,13262,1.66
2025-12-20T16:09:17.372091,13097,1.64
2025-12-20T16:09:17.399397,13358,1.67
2025-12-20T16:09:17.428157,13224,1.65
2025-12-20T16:09:17.452501,13142,1.64
2025-12-20T16:09:17.484686,13344,1.67
2025-12-20T16:09:17.509005,13172,1.65
2025-12-20T16:09:17.534724,13180,1.65
2025-12-20T16:09:17.563733,13371,1.67
2025-12-20T16:09:17.589803,13169,1.65
2025-12-20T16:09:17.614881,13254,1.66
2025-12-20T16:09:17.642903,13345,1.67
2025-12-20T16:09:17.673794,13139,1.64
2025-12-20T16:09:17.695942,13273,1.66
2025-12-20T16:09:17.724020,13319,1.66
2025-12-20T16:09:17.752092,13123,1.64
2025-12-20T16:09:17.777416,13314,1.66
2025-12-20T16:09:17.805166,13273,1.66
2025-12-20T16:09:17.835214,13117,1.64
2025-12-20T16:09:17.858217,13346,1.67
2025-12-20T16:09:17.886351,13237,1.65
2025-12-20T16:09:17.914438,13158,1.64
2025-12-20T16:09:17.939453,13358,1.67
2025-12-20T16:09:17.967537,13208,1.65
2025-12-20T16:09:17.995564,13182,1.65
2025-12-20T16:09:18.020736,13362,1.67
2025-12-20T16:09:18.048627,13164,1.65
2025-12-20T16:09:18.077789,13223,1.65
2025-12-20T16:09:18.101731,13341,1.67
2025-12-20T16:09:18.130282,13135,1.64
2025-12-20T16:09:18.157852,13271,1.66
2025-12-20T16:09:18.185151,13346,1.67
2025-12-20T16:09:18.214354,13113,1.64
2025-12-20T16:09:18.239042,13266,1.66
2025-12-20T16:09:18.264084,13290,1.66
2025-12-20T16:09:18.292095,13109,1.64
2025-12-20T16:09:18.320982,13334,1.67
2025-12-20T16:09:18.345200,13276,1.66
2025-12-20T16:09:18.374056,13160,1.65
2025-12-20T16:09:18.401323,13345,1.67
2025-12-20T16:09:18.428438,13232,1.65
2025-12-20T16:09:18.454385,13185,1.65
2025-12-20T16:09:18.485741,13343,1.67
2025-12-20T16:09:18.507458,13192,1.65
2025-12-20T16:09:18.535554,13199,1.65
2025-12-20T16:09:18.564407,13325,1.67
2025-12-20T16:09:18.588587,13156,1.64
2025-12-20T16:09:18.617034,13232,1.65
2025-12-20T16:09:18.644808,13331,1.67
2025-12-20T16:09:18.670673,13174,1.65
2025-12-20T16:09:18.697838,13277,1.66
2025-12-20T16:09:18.726977,13298,1.66
2025-12-20T16:09:18.750900,13159,1.64
2025-12-20T16:09:18.779216,13287,1.66
2025-12-20T16:09:18.807069,13243,1.66
