timestamp_iso,raw,voltage
2025-12-20T16:21:07.822504,13121,1.64
2025-12-20T16:21:07.823463,13120,1.64
2025-12-20T16:21:07.823599,13123,1.64
2025-12-20T16:21:07.823723,13124,1.64
2025-12-20T16:21:07.823846,13128,1.64
2025-12-20T16:21:07.823965,13130,1.64
2025-12-20T16:21:07.824085,13133,1.64
2025-12-20T16:21:07.824257,13153,1.64
2025-12-20T16:21:07.824389,13350,1.67
2025-12-20T16:21:07.824705,13158,1.64
2025-12-20T16:21:07.824902,13207,1.65
2025-12-20T16:21:07.825078,13333,1.67
2025-12-20T16:21:07.825249,13190,1.65
2025-12-20T16:21:07.825420,13098,1.64
2025-12-20T16:21:07.825594,13267,1.66
2025-12-20T16:21:07.838374,13376,1.67
2025-12-20T16:21:07.903394,12732,1.59
2025-12-20T16:21:07.903475,13943,1.74
2025-12-20T16:21:07.925999,13077,1.63
2025-12-20T16:21:07.949251,12628,1.58
2025-12-20T16:21:07.972704,14232,1.78
2025-12-20T16:21:08.000511,13064,1.63
2025-12-20T16:21:08.029507,12818,1.6
2025-12-20T16:21:08.053562,14259,1.78
2025-12-20T16:21:08.082396,12422,1.55
2025-12-20T16:21:08.109759,13066,1.63
2025-12-20T16:21:08.135166,14114,1.76
2025-12-20T16:21:08.162797,12743,1.59
2025-12-20T16:21:08.191461,13339,1.67
2025-12-20T16:21:08.215827,13879,1.73
2025-12-20T16:21:08.243983,12756,1.59
2025-12-20T16:21:08.272647,13210,1.65
2025-12-20T16:21:08.297026,13396,1.67
2025-12-20T16:21:08.325513,13170,1.65
2025-12-20T16:21:08.353238,13319,1.66
2025-12-20T16:21:08.378299,13264,1.66
2025-12-20T16:21:08.406233,13223,1.65
2025-12-20T16:21:08.434350,13339,1.67
2025-12-20T16:21:08.459300,13213,1.65
2025-12-20T16:21:08.489561,13220,1.65
2025-12-20T16:21:08.515506,13330,1.67
2025-12-20T16:21:08.540492,13173,1.65
2025-12-20T16:21:08.569893,13257,1.66
2025-12-20T16:21:08.596689,13295,1.66
2025-12-20T16:21:08.622337,13179,1.65
2025-12-20T16:21:08.649673,13325,1.67
2025-12-20T16:21:08.678256,13253,1.66
2025-12-20T16:21:08.702801,13220,1.65
2025-12-20T16:21:08.732724,13323,1.67
2025-12-20T16:21:08.758960,13213,1.65
2025-12-20T16:21:08.784469,13240,1.65
2025-12-20T16:21:08.812027,13321,1.67
2025-12-20T16:21:08.841136,13187,1.65
2025-12-20T16:21:08.865110,13256,1.66
2025-12-20T16:21:08.893196,13319,1.66
2025-12-20T16:21:08.921934,13164,1.65
2025-12-20T16:21:08.946259,13271,1.66
2025-12-20T16:21:08.974598,13295,1.66
2025-12-20T16:21:09.002412,13145,1.64
2025-12-20T16:21:09.027836,13289,1.66
2025-12-20T16:21:09.055453,13243,1.66
2025-12-20T16:21:09.083950,13167,1.65
2025-12-20T16:21:09.108512,13294,1.66
2025-12-20T16:21:09.137087,13220,1.65
2025-12-20T16:21:09.164725,13182,1.65
2025-12-20T16:21:09.191575,13287,1.66
2025-12-20T16:21:09.217771,13209,1.65
2025-12-20T16:21:09.245833,13231,1.65
2025-12-20T16:21:09.272042,13325,1.67
2025-12-20T16:21:09.298952,13179,1.65
2025-12-20T16:21:09.327134,13298,1.66
2025-12-20T16:21:09.351992,13317,1.66
2025-12-20T16:21:09.383066,13140,1.64
2025-12-20T16:21:09.408134,13340,1.67
2025-12-20T16:21:09.433190,13224,1.65
2025-12-20T16:21:09.461238,13144,1.64
2025-12-20T16:21:09.490678,13350,1.67
2025-12-20T16:21:09.514254,13146,1.64
2025-12-20T16:21:09.542357,13212,1.65
2025-12-20T16:21:09.571982,13347,1.67
2025-12-20T16:21:09.595460,13104,1.64
2025-12-20T16:21:09.624557,13271,1.66
2025-12-20T16:21:09.651659,13337,1.67
2025-12-20T16:21:09.677590,13087,1.64
2025-12-20T16:21:09.704720,13321,1.67
2025-12-20T16:21:09.732988,13309,1.66
2025-12-20T16:21:09.757738,13092,1.64
2025-12-20T16:21:09.786162,13359,1.67
2025-12-20T16:21:09.813883,13249,1.66
2025-12-20T16:21:09.841465,13114,1.64
2025-12-20T16:21:09.866993,13386,1.67
2025-12-20T16:21:09.895100,13156,1.64
2025-12-20T16:21:09.921862,13174,1.65
2025-12-20T16:21:09.948171,13396,1.67
2025-12-20T16:21:09.976268,13097,1.64
2025-12-20T16:21:10.001224,13243,1.66
2025-12-20T16:21:10.030104,13376,1.67
2025-12-20T16:21:10.057343,13074,1.63
2025-12-20T16:21:10.082612,13290,1.66
2025-12-20T16:21:10.110453,13348,1.67
2025-12-20T16:21:10.138539,13079,1.63
2025-12-20T16:21:10.163467,13328,1.67
2025-12-20T16:21:10.191607,13312,1.66
2025-12-20T16:21:10.222136,13089,1.64
2025-12-20T16:21:10.244589,13358,1.67
2025-12-20T16:21:10.272930,13255,1.66
2025-12-20T16:21:10.300827,13113,1.64
2025-12-20T16:21:10.326058,13384,1.67
2025-12-20T16:21:10.353877,13177,1.65
2025-12-20T16:21:10.382083,13158,1.64
