timestamp_iso,raw,voltage
2025-12-20T15:42:49.625723,,1.71
2025-12-20T15:42:49.626236,13545,1.69
2025-12-20T15:42:49.626335,13130,1.64
2025-12-20T15:42:49.626427,13847,1.73
2025-12-20T15:42:49.626519,13565,1.7
2025-12-20T15:42:49.626646,13147,1.71
2025-12-20T15:42:49.626737,14009,1.75
2025-12-20T15:42:49.626828,14006,1.75
2025-12-20T15:42:49.626918,13725,1.72
2025-12-20T15:42:49.627010,13781,1.72
2025-12-20T15:42:49.627102,13852,1.73
2025-12-20T15:42:49.627194,13910,1.74
2025-12-20T15:42:49.627284,13929,1.74
2025-12-20T15:42:49.627375,13375,1.67
2025-12-20T15:42:49.627466,13109,1.64
2025-12-20T15:42:49.627556,14274,1.78
2025-12-20T15:42:49.627647,12883,1.61
2025-12-20T15:42:49.627737,13286,1.66
2025-12-20T15:42:49.627827,14193,1.77
2025-12-20T15:42:49.627919,12675,1.58
2025-12-20T15:42:49.641780,13597,1.7
2025-12-20T15:42:49.672187,13982,1.75
2025-12-20T15:42:49.695460,12496,1.56
2025-12-20T15:42:49.722206,13748,1.72
2025-12-20T15:42:49.751460,13663,1.71
2025-12-20T15:42:49.775252,13219,1.65
2025-12-20T15:42:49.804076,13804,1.73
2025-12-20T15:42:49.831430,13389,1.67
2025-12-20T15:42:49.856473,13261,1.66
2025-12-20T15:42:49.884511,13916,1.74
2025-12-20T15:42:49.912588,13524,1.69
2025-12-20T15:42:49.939647,13239,1.65
2025-12-20T15:42:49.965638,14245,1.78
2025-12-20T15:42:49.993869,12990,1.62
2025-12-20T15:42:50.018710,13365,1.67
2025-12-20T15:42:50.050015,15291,1.91
2025-12-20T15:42:50.074862,13455,1.68
2025-12-20T15:42:50.099859,13553,1.69
2025-12-20T15:42:50.127994,15110,1.89
2025-12-20T15:42:50.159577,12332,1.54
2025-12-20T15:42:50.180988,13658,1.71
2025-12-20T15:42:50.210029,13576,1.7
2025-12-20T15:42:50.239446,12865,1.61
2025-12-20T15:42:50.262136,14476,1.81
2025-12-20T15:42:50.291135,15122,1.89
2025-12-20T15:42:50.318316,12538,1.57
2025-12-20T15:42:50.343940,14222,1.78
2025-12-20T15:42:50.371399,14753,1.84
2025-12-20T15:42:50.400102,12578,1.57
2025-12-20T15:42:50.424487,14533,1.82
2025-12-20T15:42:50.452722,14238,1.78
2025-12-20T15:42:50.480662,12580,1.57
2025-12-20T15:42:50.505607,14455,1.81
2025-12-20T15:42:50.533692,13662,1.71
2025-12-20T15:42:50.561779,12687,1.59
2025-12-20T15:42:50.588899,14453,1.81
2025-12-20T15:42:50.614826,13191,1.65
2025-12-20T15:42:50.643074,12941,1.62
2025-12-20T15:42:50.667915,14476,1.81
2025-12-20T15:42:50.696159,12804,1.6
2025-12-20T15:42:50.724082,13216,1.65
2025-12-20T15:42:50.749236,14479,1.81
2025-12-20T15:42:50.777136,12509,1.56
2025-12-20T15:42:50.805232,13501,1.69
2025-12-20T15:42:50.830212,14424,1.8
2025-12-20T15:42:50.861962,12310,1.54
2025-12-20T15:42:50.889115,13740,1.72
2025-12-20T15:42:50.911377,14100,1.76
2025-12-20T15:42:50.939617,12224,1.53
2025-12-20T15:42:50.967500,13923,1.74
2025-12-20T15:42:50.993180,13747,1.72
2025-12-20T15:42:51.020638,12425,1.55
2025-12-20T15:42:51.050479,14063,1.76
2025-12-20T15:42:51.073660,13386,1.67
2025-12-20T15:42:51.102564,12717,1.59
2025-12-20T15:42:51.129872,14153,1.77
2025-12-20T15:42:51.154869,13048,1.63
2025-12-20T15:42:51.182911,13023,1.63
2025-12-20T15:42:51.211106,14215,1.78
2025-12-20T15:42:51.240292,12798,1.6
2025-12-20T15:42:51.264098,13300,1.66
2025-12-20T15:42:51.292415,14237,1.78
2025-12-20T15:42:51.317150,12662,1.58
2025-12-20T15:42:51.346155,13559,1.69
2025-12-20T15:42:51.373306,14167,1.77
2025-12-20T15:42:51.398968,12390,1.55
2025-12-20T15:42:51.426388,13615,1.7
2025-12-20T15:42:51.454538,13630,1.7
2025-12-20T15:42:51.479418,11905,1.49
2025-12-20T15:42:51.507582,13794,1.72
2025-12-20T15:42:51.539663,13180,1.65
2025-12-20T15:42:51.564085,12181,1.52
2025-12-20T15:42:51.590344,14159,1.77
2025-12-20T15:42:51.616739,12720,1.59
2025-12-20T15:42:51.642182,12498,1.56
2025-12-20T15:42:51.669893,14430,1.8
2025-12-20T15:42:51.698466,13279,1.66
2025-12-20T15:42:51.722908,14656,1.83
2025-12-20T15:42:51.752085,14608,1.83
2025-12-20T15:42:51.779075,14111,1.76
2025-12-20T15:42:51.804257,13911,1.74
2025-12-20T15:42:51.832149,13781,1.72
2025-12-20T15:42:51.861291,13622,1.7
2025-12-20T15:42:51.885178,13541,1.69
2025-12-20T15:42:51.913267,13469,1.68
2025-12-20T15:42:51.941853,13413,1.68
2025-12-20T15:42:51.966321,13372,1.67
2025-12-20T15:42:51.994658,13342,1.67
2025-12-20T15:42:52.022513,13321,1.67
2025-12-20T15:42:52.050120,13305,1.66
2025-12-20T15:42:52.075578,13296,1.66
2025-12-20T15:42:52.104763,13287,1.66
