timestamp_iso,raw,voltage
2025-12-20T16:04:22.290243,,1.6
2025-12-20T16:04:22.292315,13084,1.64
2025-12-20T16:04:22.292534,14363,1.8
2025-12-20T16:04:22.292698,12523,1.57
2025-12-20T16:04:22.292847,13349,1.67
2025-12-20T16:04:22.293050,13966,1.66
2025-12-20T16:04:22.293196,13292,1.66
2025-12-20T16:04:22.293340,13318,1.66
2025-12-20T16:04:22.293484,13336,1.67
2025-12-20T16:04:22.293629,13363,1.67
2025-12-20T16:04:22.293742,13392,1.67
2025-12-20T16:04:22.293801,13420,1.68
2025-12-20T16:04:22.293859,13540,1.69
2025-12-20T16:04:22.293915,13607,1.7
2025-12-20T16:04:22.293974,12711,1.59
2025-12-20T16:04:22.294032,13813,1.73
2025-12-20T16:04:22.294089,13360,1.67
2025-12-20T16:04:22.294147,12784,1.6
2025-12-20T16:04:22.294205,14043,1.76
2025-12-20T16:04:22.294262,13094,1.64
2025-12-20T16:04:22.310514,12913,1.61
2025-12-20T16:04:22.337299,14166,1.77
2025-12-20T16:04:22.361515,12797,1.6
2025-12-20T16:04:22.389316,13091,1.64
2025-12-20T16:04:22.417809,13995,1.75
2025-12-20T16:04:22.442306,12662,1.58
2025-12-20T16:04:22.470791,13317,1.66
2025-12-20T16:04:22.498491,13815,1.73
2025-12-20T16:04:22.523977,12673,1.58
2025-12-20T16:04:22.551544,13571,1.7
2025-12-20T16:04:22.580142,13582,1.7
2025-12-20T16:04:22.604567,12704,1.59
2025-12-20T16:04:22.632746,13830,1.73
2025-12-20T16:04:22.660977,13326,1.67
2025-12-20T16:04:22.685778,12786,1.6
2025-12-20T16:04:22.714033,14057,1.76
2025-12-20T16:04:22.741955,13043,1.63
2025-12-20T16:04:22.767013,12926,1.62
2025-12-20T16:04:22.794972,14146,1.77
2025-12-20T16:04:22.823484,12771,1.6
2025-12-20T16:04:22.848024,13110,1.64
2025-12-20T16:04:22.876148,13967,1.75
2025-12-20T16:04:22.904299,12660,1.58
2025-12-20T16:04:22.929410,13340,1.67
2025-12-20T16:04:22.960291,13774,1.72
2025-12-20T16:04:22.985368,12677,1.58
2025-12-20T16:04:23.010551,13596,1.7
2025-12-20T16:04:23.038469,13556,1.69
2025-12-20T16:04:23.067054,12729,1.59
2025-12-20T16:04:23.091570,13856,1.73
2025-12-20T16:04:23.120838,13293,1.66
2025-12-20T16:04:23.147695,12810,1.6
2025-12-20T16:04:23.172906,14084,1.76
2025-12-20T16:04:23.200762,13018,1.63
2025-12-20T16:04:23.229921,12953,1.62
2025-12-20T16:04:23.253820,14106,1.76
2025-12-20T16:04:23.281952,12752,1.59
2025-12-20T16:04:23.313742,13139,1.64
2025-12-20T16:04:23.334991,13948,1.74
2025-12-20T16:04:23.363756,12698,1.59
2025-12-20T16:04:23.391169,13359,1.67
2025-12-20T16:04:23.416866,13748,1.72
2025-12-20T16:04:23.444274,12695,1.59
2025-12-20T16:04:23.472891,13627,1.7
2025-12-20T16:04:23.497273,13519,1.69
2025-12-20T16:04:23.526043,12730,1.59
2025-12-20T16:04:23.553434,13895,1.74
2025-12-20T16:04:23.580393,13262,1.66
2025-12-20T16:04:23.606582,12831,1.6
2025-12-20T16:04:23.634632,14098,1.76
2025-12-20T16:04:23.660100,12989,1.62
2025-12-20T16:04:23.687700,12968,1.62
2025-12-20T16:04:23.715799,14102,1.76
2025-12-20T16:04:23.740749,12708,1.59
2025-12-20T16:04:23.771553,13155,1.64
2025-12-20T16:04:23.796896,13925,1.74
2025-12-20T16:04:23.821958,12678,1.58
2025-12-20T16:04:23.849979,13395,1.67
2025-12-20T16:04:23.880296,13720,1.72
2025-12-20T16:04:23.903051,12698,1.59
2025-12-20T16:04:23.931155,13643,1.71
2025-12-20T16:04:23.960303,13496,1.69
2025-12-20T16:04:23.984226,12730,1.59
2025-12-20T16:04:24.013733,13904,1.74
2025-12-20T16:04:24.040421,13233,1.65
2025-12-20T16:04:24.065365,12845,1.61
2025-12-20T16:04:24.093480,14117,1.76
2025-12-20T16:04:24.123302,12983,1.62
2025-12-20T16:04:24.146543,12999,1.62
2025-12-20T16:04:24.174741,14075,1.76
2025-12-20T16:04:24.202658,12692,1.59
2025-12-20T16:04:24.227720,13180,1.65
2025-12-20T16:04:24.255755,13912,1.74
2025-12-20T16:04:24.283839,12676,1.58
2025-12-20T16:04:24.311795,13425,1.68
2025-12-20T16:04:24.336918,13702,1.71
2025-12-20T16:04:24.365700,12685,1.59
2025-12-20T16:04:24.389972,13667,1.71
2025-12-20T16:04:24.418264,13477,1.68
2025-12-20T16:04:24.446140,12742,1.59
2025-12-20T16:04:24.471853,13927,1.74
2025-12-20T16:04:24.499216,13201,1.65
2025-12-20T16:04:24.527285,12848,1.61
2025-12-20T16:04:24.552272,14134,1.77
2025-12-20T16:04:24.580376,12937,1.62
2025-12-20T16:04:24.631386,13009,1.63
2025-12-20T16:04:24.646503,14069,1.76
2025-12-20T16:04:24.661682,12672,1.58
2025-12-20T16:04:24.689679,13198,1.65
2025-12-20T16:04:24.714745,13892,1.74
2025-12-20T16:04:24.742667,12691,1.59
2025-12-20T16:04:24.771222,13440,1.68
2025-12-20T16:04:24.795684,13681,1.71
2025-12-20T16:04:24.824377,12688,1.59
2025-12-20T16:04:24.851905,13690,1.71
2025-12-20T16:04:24.877073,13464,1.68
2025-12-20T16:04:24.904969,12744,1.59
2025-12-20T16:04:24.933025,13944,1.74
2025-12-20T16:04:24.958393,13179,1.65
2025-12-20T16:04:24.986073,12865,1.61
2025-12-20T16:04:25.014193,14147,1.77
2025-12-20T16:04:25.039183,12918,1.61
2025-12-20T16:04:25.067424,13026,1.63
2025-12-20T16:04:25.095320,14058,1.76
2025-12-20T16:04:25.121645,12666,1.58
2025-12-20T16:04:25.148428,13224,1.65
2025-12-20T16:04:25.176683,13873,1.73
2025-12-20T16:04:25.201487,12676,1.58
2025-12-20T16:04:25.230964,13457,1.68
2025-12-20T16:04:25.260171,13677,1.71
2025-12-20T16:04:25.282653,12699,1.59
2025-12-20T16:04:25.328197,13720,1.72
2025-12-20T16:04:25.356023,13430,1.68
2025-12-20T16:04:25.372223,12765,1.6
2025-12-20T16:04:25.391918,13964,1.75
2025-12-20T16:04:25.421579,13165,1.65
2025-12-20T16:04:25.444920,12877,1.61
2025-12-20T16:04:25.473505,14153,1.77
2025-12-20T16:04:25.501209,12900,1.61
2025-12-20T16:04:25.526380,13025,1.63
2025-12-20T16:04:25.554162,14034,1.75
2025-12-20T16:04:25.582328,12651,1.58
